"UniqueID","weight_fill"
110000001,0.362496180558064
110000002,1.20241120921858
110000008,0.435546560120044
110000009,0.315647491625283
110000010,0.139561601526046
110000012,0.355475076288467
110000013,0.095969993298602
110000014,0.181248090279032
110000016,0.655576089870507
110000017,0.198032987207469
110000019,0.904268462790374
110000020,0.66926463879603
110000023,0.761748903579889
110000024,0.450796154777573
110000026,0.772209258832275
110000027,0.724992361116129
110000029,1.44493630233899
110000032,0.652434088019188
110000033,0.241664120372043
110000034,0.709243978223564
110000035,0.724992361116129
110000037,1.80101706084209
110000038,0.772209258832275
110000039,1.0959073152376
110000041,0.167316159699008
110000044,0.901592309555145
110000046,0.481645434112997
110000047,1.44493630233899
110000054,0.772209258832275
110000055,0.217478029339729
110000060,0.54403562700635
110000061,0.229171475060588
110000063,0.54612691899137
110000064,0.761748903579889
110000065,1.715276940742
110000073,0.916685900242352
110000077,0.916685900242352
110000081,0.182042306330457
110000088,0.230709366832556
110000090,0.637630052439725
110000091,0.291319868799986
110000093,0.360373414767563
110000094,0.858087926607664
110000097,0.241664120372043
110000099,0.152780983373725
110000100,0.326217044009594
110000104,1.00185988021108
110000107,0.29696645160604
110000109,0.211608168582969
110000110,0.143954989947903
110000111,0.481645434112997
110000112,0.149671086127713
110000113,1.32711743562912
110000114,1.715276940742
110000118,0.144998472223226
110000119,0.241664120372043
110000123,0.154900274111987
110000127,0.724992361116129
110000128,0.442544709638448
110000132,0.203548611553854
110000136,0.0922837467330226
110000137,0.60885743484338
110000138,0.153806244555038
110000140,0.772209258832275
110000141,0.109225383798274
110000144,0.282154752653862
110000146,0.0575819959791612
110000148,0.234340519493582
110000151,0.342062650928368
110000153,0.271608657527496
110000161,0.828077245967794
110000162,0.525604592932353
110000168,0.510948685158525
110000171,0.901592309555145
110000172,1.22081636276666
110000173,0.839448423699108
110000175,0.774501370559933
110000178,0.217478029339729
110000181,0.724992361116129
110000185,0.510948685158525
110000189,1.96836093395895
110000191,0.858087926607664
110000192,0.241664120372043
110000196,0.5387671584856
110000200,0.99745173686709
110000201,0.538729077641761
110000210,0.380874451789945
110000212,0.54403562700635
110000213,0.269364538820881
110000214,1.35658536790827
110000221,0.962132922964053
110000222,0.846464257961586
110000224,0.181248090279032
110000229,1.00812599292203
110000230,0.5540731211465
110000240,0.697808007630229
110000242,0.419724211849554
110000244,0.458342950121176
110000245,0.637630052439725
110000246,1.22081636276666
110000248,0.867270777173475
110000249,0.13648410421835
110000252,0.61040818138333
110000255,0.181248090279032
110000261,0.182042306330457
110000263,0.226185589015389
110000264,0.45219512263609
110000265,0.232602669210076
110000266,0.54612691899137
110000268,2.20104509527966
110000273,1.44493630233899
110000274,1.44493630233899
110000275,0.182042306330457
110000276,0.491939739579775
110000278,1.44922523750317
110000280,0.774501370559933
110000282,0.29611021158983
110000286,0.401407514081463
110000287,0.362306309375793
110000291,0.774501370559933
110000312,0.678292683954135
110000313,1.715276940742
110000316,1.30571876826818
110000317,1.37337910859869
110000318,0.287909979895806
110000320,0.226185589015389
110000322,0.724992361116129
110000323,0.217478029339729
110000335,0.092316637787737
110000337,0.963721393495806
110000341,0.986682372981289
110000349,0.109225383798274
110000350,1.43195215156782
110000360,0.386104629416137
110000362,1.28452267839447
110000363,0.386104629416137
110000378,0.724992361116129
110000382,1.44922523750317
110000383,0.772209258832275
110000386,0.669004172046917
110000395,0.334519118664983
110000398,1.30571876826818
110000402,0.722468151169495
110000405,0.772209258832275
110000407,0.452371178030779
110000408,0.916685900242352
110000409,0.190437225894972
110000411,0.66926463879603
110000413,1.36753393034226
110000421,0.241664120372043
110000425,0.362496180558064
110000436,0.483263157210741
110000437,0.53278336345616
110000438,1.84625237691991
110000439,0.158706126437227
110000440,0.241664120372043
110000443,1.44493630233899
110000449,0.435409043434644
110000451,0.538729077641761
110000454,0.167889684739822
110000461,0.62594279058038
110000464,0.452371178030779
110000465,0.569638475900015
110000466,0.262802296466177
110000473,0.150790392676926
110000475,0.365470983401637
110000476,0.0681530153829782
110000484,1.44493630233899
110000487,0.391855242716528
110000488,0.095969993298602
110000489,0.93891418587057
110000494,0.412812458138843
110000495,0.33248391228903
110000501,0.637630052439725
110000506,0.287797930084485
110000509,0.435239589422727
110000521,0.326429692067045
110000525,0.365470983401637
110000527,0.548206475102455
110000530,0.384000074797847
110000531,0.462933540871135
110000532,1.02189737031705
110000537,0.144998472223226
110000538,1.44493630233899
110000539,0.407120661451811
110000544,0.678292683954135
110000545,0.407363803643419
110000546,0.491939739579775
110000548,0.56354929581396
110000555,0.327959826386517
110000556,0.920503840315125
110000558,0.429043963303832
110000559,0.222281767478771
110000560,1.6140349863842
110000561,0.933974202524884
110000562,1.9938585670527
110000563,0.446509828426618
110000566,1.18737811685051
110000569,0.45219512263609
110000570,0.155594197068766
110000571,1.44493630233899
110000573,0.916685900242352
110000577,0.360373414767563
110000578,0.473001333035543
110000579,0.257403086277425
110000580,0.212543350813242
110000583,0.173729616783537
110000587,0.153806244555038
110000588,1.09641295020491
110000590,0.193052314708069
110000593,0.40154556798401
110000594,0.0922837467330226
110000595,0.355470638819308
110000596,0.214521981651916
110000597,0.0719774949739515
110000601,0.250889338998737
110000602,0.724992361116129
110000604,0.0956587764332158
110000605,0.423232128980793
110000606,0.385435799845057
110000608,0.65285938413409
110000609,0.828077245967794
110000613,0.191317552866432
110000615,0.658082235104777
110000616,0.241664120372043
110000618,0.514187338319013
110000619,0.172435395760824
110000620,0.365470983401637
110000621,0.348904003815114
110000622,0.66926463879603
110000623,0.300338353314398
110000624,0.525604592932353
110000626,0.548206475102455
110000627,1.87782837174114
110000630,1.715276940742
110000631,0.292821475844952
110000637,0.407362593772047
110000638,0.986682372981289
110000640,0.61569250857287
110000643,0.136531729747843
110000645,0.407097223107708
110000646,0.156546623006478
110000648,0.772209258832275
110000649,0.70302201839083
110000652,0.186696142856559
110000653,0.582286993341475
110000654,0.197336474596258
110000656,0.615657062538697
110000657,1.22081636276666
110000658,0.406938787588887
110000659,0.916685900242352
110000663,0.652434088019188
110000664,1.68449282819476
110000668,0.217478029339729
110000672,0.675177133663702
110000674,0.203548611553854
110000677,1.108146242293
110000678,0.155177814566546
110000679,0.652434088019188
110000680,0.280044214284839
110000682,2.05157715474864
110000684,0.139561601526046
110000685,0.863393790253454
110000693,1.18786580642416
110000694,0.655410398496405
110000695,2.45277110287437
110000696,1.17128590337981
110000697,0.119375805056642
110000701,1.20463670395203
110000704,0.418834028957327
110000705,0.274103237551228
110000706,1.70065141233776
110000710,0.0870818086869288
110000714,0.382635105732863
110000716,1.80101706084209
110000717,1.25276852517401
110000718,1.44319938444608
110000721,2.19167732431839
110000722,2.19167732431839
110000724,0.59393290321208
110000725,0.230709366832556
110000726,0.54612691899137
110000727,0.461418733665113
110000728,1.44922523750317
110000731,0.765270211465726
110000736,0.461418733665113
110000740,0.159167740075522
110000744,0.250889338998737
110000745,0.62594279058038
110000752,0.107207021462981
110000753,0.975784954275265
110000755,0.136531729747843
110000758,0.340765076914891
110000761,0.126964901149782
110000762,0.286029308869221
110000763,0.60885743484338
110000764,0.452371178030779
110000765,0.634824505748908
110000766,0.435239589422727
110000767,0.095969993298602
110000768,0.287797930084485
110000769,0.900508530421045
110000770,0.66926463879603
110000774,0.774501370559933
110000779,0.110643052937133
110000780,0.59393290321208
110000781,1.44922523750317
110000783,0.772209258832275
110000784,0.652434088019188
110000786,0.435239589422727
110000787,0.362306309375793
110000792,0.421124170588657
110000793,1.60037605576149
110000795,0.0910211531652283
110000796,2.65520047580617
110000797,0.0918651555741564
110000799,0.164447062163548
110000800,0.491298318938022
110000801,1.18786580642416
110000802,0.354750999776658
110000806,1.03407045692474
110000808,0.9304333476674
110000809,1.84625237691991
110000814,0.153914265634674
110000815,0.461563094229977
110000816,0.74370801906226
110000817,0.923126188459955
110000819,0.986682372981289
110000820,1.09641295020491
110000821,3.1519757250372
110000822,0.897625339505881
110000823,1.41900399910663
110000824,0.261143753653636
110000825,0.493341186490645
110000826,0.225059044554567
110000837,0.153914265634674
110000839,0.541036087265005
110000840,0.2231700347268
110000842,0.54612691899137
110000843,1.17128590337981
110000844,0.504062996461015
110000845,0.386104629416137
110000852,1.00812599292203
110000853,0.22440633487647
110000856,1.02189737031705
110000857,0.350646722965427
110000859,0.643787283090014
110000860,0.646160529599673
110000861,0.712973505785438
110000863,0.602318351976015
110000864,0.215386843199891
110000865,0.217575227175137
110000866,1.80101706084209
110000867,0.423232128980793
110000871,0.490048671664328
110000873,0.407097223107708
110000879,0.53345868525383
110000880,1.13927695180003
110000881,0.276025748655931
110000882,0.846464257961586
110000883,1.18786580642416
110000884,0.365302438412533
110000887,0.460391857109493
110000889,1.22081636276666
110000890,0.452371178030779
110000891,0.207019311491948
110000893,0.380874451789945
110000894,0.761748903579889
110000898,0.900508530421045
110000901,1.77092477946084
110000902,0.269364538820881
110000904,0.357988037891955
110000905,0.268149129661867
110000907,1.60037605576149
110000909,0.761748903579889
110000911,0.442887967510131
110000913,0.419724211849554
110000914,0.096407794605735
110000915,0.669004172046917
110000916,0.406938787588887
110000917,0.0672306588368863
110000918,0.435239589422727
110000919,0.217705168302139
110000922,0.264156355077121
110000923,0.212543350813242
110000924,0.236414659407855
110000925,2.16364996811631
110000927,0.361234075584748
110000928,0.796554261897498
110000931,0.279816141233036
110000934,1.18786580642416
110000936,0.29696645160604
110000938,0.460391857109493
110000939,0.269364538820881
110000941,0.347056638575913
110000944,0.65285938413409
110000945,0.814725187544095
110000946,0.538729077641761
110000947,0.5479536576188
110000950,0.44237247854304
110000951,1.96836093395895
110000952,0.0658475257547636
110000953,0.435239589422727
110000955,0.202952478281127
110000957,0.431696895126727
110000958,0.761748903579889
110000959,0.153054042293145
110000960,0.191149245274871
110000961,0.461418733665113
110000965,0.261143753653636
110000966,0.354621989111782
110000967,1.73466493710456
110000968,0.983237153968441
110000969,0.243946238568816
110000979,0.863393790253454
110000982,1.04802175537772
110000985,0.287797930084485
110000988,0.1578317821012
110000990,1.05194016889628
110000991,1.73466493710456
110000995,0.764596981099484
110000997,0.340130282467552
110000999,0.828077245967794
110001000,0.61040818138333
110001002,0.471393653010254
110001003,0.490048671664328
110001005,0.241664120372043
110001014,0.796554261897498
110001016,0.257403086277425
110001019,0.814725187544095
110001021,0.538729077641761
110001022,2.39434130875856
110001024,0.186706891759255
110001025,0.442533412634362
110001029,0.490048671664328
110001030,0.174452001907557
110001031,0.255474342579262
110001032,0.365302438412533
110001033,0.203548611553854
110001036,0.2739768288094
110001038,0.306678476107133
110001039,0.167259559332492
110001042,0.164447062163548
110001044,0.264239415501507
110001045,0.145136347811548
110001046,0.622376788275065
110001047,0.81795577471545
110001048,0.21258142654222
110001050,0.177310994555891
110001051,0.143954989947903
110001053,0.855280060354224
110001054,0.602349021657916
110001055,0.386104629416137
110001056,2.66634310901189
110001060,0.491939739579775
110001061,0.5540731211465
110001063,0.153914722761731
110001065,2.17210431874344
110001066,0.5387671584856
110001068,0.858087926607664
110001073,0.490048671664328
110001078,0.724992361116129
110001079,0.62618649202591
110001081,0.287909979895806
110001083,0.442544709638448
110001084,0.174595987807021
110001085,0.724992361116129
110001086,0.637630052439725
110001087,0.423232128980793
110001093,0.258167123519978
110001095,0.229171475060588
110001096,0.39877171341054
110001098,0.828077245967794
110001104,0.774501370559933
110001105,0.398277130948749
110001107,0.634824505748908
110001108,0.241664120372043
110001111,0.181248090279032
110001112,0.435409043434644
110001115,0.365302438412533
110001120,0.55431713016867
110001124,0.59393290321208
110001125,1.57075234137738
110001128,0.68385905158288
110001129,0.325077985288051
110001130,0.236414659407855
110001131,0.31619678138367
110001133,1.44922523750317
110001135,0.214521981651916
110001140,0.130533324699716
110001143,0.613356952214265
110001144,0.193052314708069
110001146,0.538729077641761
110001147,0.669004172046917
110001148,0.681386957627052
110001149,0.213265747935853
110001152,0.538729077641761
110001155,1.47218718027574
110001156,1.09641295020491
110001159,0.269364538820881
110001160,0.66926463879603
110001161,0.761748903579889
110001162,0.238751610113283
110001165,1.02189737031705
110001166,0.72403477291448
110001167,0.57822164570152
110001168,0.61569250857287
110001169,0.12701015299161
110001170,0.30442871742169
110001171,0.153806244555038
110001172,0.37341378351851
110001173,0.0952576147437078
110001174,0.251924284011716
110001175,0.12701015299161
110001181,1.18786580642416
110001182,1.00185988021108
110001183,0.132036476019477
110001184,0.634824505748908
110001185,0.626154608616405
110001187,0.538729077641761
110001189,0.585851298733955
110001190,0.115354683416278
110001193,4.39981760577747
110001194,0.147514903212816
110001195,0.158706126437227
110001198,1.18786580642416
110001206,0.435409043434644
110001207,0.40154556798401
110001208,0.72403477291448
110001209,0.435239589422727
110001211,0.269364538820881
110001212,1.25802580811549
110001213,1.30571876826818
110001214,1.0959073152376
110001215,0.183491836600337
110001216,0.41743640574427
110001218,1.18786580642416
110001219,0.626154608616405
110001220,2.20104509527966
110001221,0.634824505748908
110001222,1.28011607306579
110001223,0.265518087299166
110001224,0.37055377024281
110001225,0.326217044009594
110001229,0.41743640574427
110001231,0.340765076914891
110001232,0.442544709638448
110001240,1.108146242293
110001241,0.386104629416137
110001244,0.211608168582969
110001253,0.287909979895806
110001254,2.02296187247072
110001255,0.538729077641761
110001258,1.18786580642416
110001259,0.269364538820881
110001261,0.17957635921392
110001262,0.54118668221456
110001263,0.585679641572153
110001265,0.493539551211052
110001267,0.510948685158525
110001269,0.637630052439725
110001270,0.347056638575913
110001274,0.986682372981289
110001276,0.267135903890308
110001279,0.386104629416137
110001280,0.395955268808053
110001283,0.538729077641761
110001284,0.435239589422727
110001285,1.18786580642416
110001290,0.73275088597943
110001291,0.0964296950950636
110001294,0.317412252874454
110001295,0.238751610113283
110001296,0.538729077641761
110001300,1.32760023790308
110001302,0.143954989947903
110001304,0.14960422325098
110001306,0.538729077641761
110001307,0.395955268808053
110001308,0.17957635921392
110001309,1.20463670395203
110001311,0.269364538820881
110001314,0.407362593772047
110001315,0.452371178030779
110001316,0.863393790253454
110001319,0.61040818138333
110001321,0.57822164570152
110001322,0.190515229487416
110001323,1.18786580642416
110001324,0.271413774301207
110001326,0.712973505785438
110001328,0.348904003815114
110001331,1.02189737031705
110001332,0.306678476107133
110001333,0.435239589422727
110001334,0.138474956681606
110001350,0.232766721849819
110001351,0.697808007630229
110001352,0.154015053714419
110001353,3.05934477893401
110001358,1.47218718027574
110001361,1.15200022439354
110001364,0.54612691899137
110001368,2.41366762950318
110001372,0.371497596518308
110001373,1.41900399910663
110001384,0.300602802304645
110001385,0.271413774301207
110001387,0.282857458127484
110001388,0.61040818138333
110001389,0.652434088019188
110001390,1.00185988021108
110001391,2.65520047580617
110001392,1.67961135419787
110001393,0.50574046811768
110001396,1.32711743562912
110001398,0.407412986291245
110001400,0.407120661451811
110001401,0.207019311491948
110001402,0.493341186490645
110001404,0.153806244555038
110001409,0.244250295326477
110001410,0.282154752653862
110001412,0.429043963303832
110001413,1.60563005632585
110001415,0.257403086277425
110001416,0.181978805624467
110001417,0.79684404650785
110001422,0.858087926607664
110001424,0.412812458138843
110001426,0.901592309555145
110001427,0.678292683954135
110001428,1.05178746525217
110001430,0.846464257961586
110001431,0.286029308869221
110001432,0.274103237551228
110001433,0.199138565474375
110001434,1.25230921723281
110001435,0.858087926607664
110001443,1.22081636276666
110001444,0.380874451789945
110001447,0.362496180558064
110001448,1.3627739152541
110001449,0.652434088019188
110001450,0.471393653010254
110001454,0.796554261897498
110001455,0.386104629416137
110001456,0.163108522004797
110001457,0.414038622983897
110001459,0.81795577471545
110001460,0.452371178030779
110001461,0.66355871781456
110001465,0.348022745774728
110001466,0.52401087768886
110001468,0.59222042317966
110001469,0.282154752653862
110001473,0.897625339505881
110001475,1.73245651000495
110001476,0.318815026219863
110001478,1.35658536790827
110001479,0.361234075584748
110001481,0.326217044009594
110001482,1.44493630233899
110001483,0.240916477772568
110001484,0.407120661451811
110001490,0.193052314708069
110001493,0.442544709638448
110001496,0.325077985288051
110001497,0.828077245967794
110001498,0.626154608616405
110001501,0.25911045430437
110001505,1.02154090809806
110001507,1.02578857737432
110001508,0.122125147663238
110001509,0.226185589015389
110001510,0.423232128980793
110001519,0.179525067901176
110001520,0.518220908608739
110001521,0.916685900242352
110001522,1.35658536790827
110001524,0.407120661451811
110001525,0.311188394137533
110001526,0.61366922687675
110001528,0.828077245967794
110001531,0.423232128980793
110001532,0.366375442989715
110001533,0.901592309555145
110001538,0.362496180558064
110001540,0.846464257961586
110001541,0.171617585321533
110001545,0.326217044009594
110001546,1.65283403372722
110001550,0.61569250857287
110001552,0.814241322903622
110001553,0.640058036532895
110001556,1.84100768063025
110001558,0.467446502422186
110001562,0.362496180558064
110001565,0.442705706387045
110001566,0.846464257961586
110001569,0.916685900242352
110001572,0.429043963303832
110001573,0.461418733665113
110001574,0.946425464694523
110001579,0.54612691899137
110001581,0.450915335985292
110001582,0.153806244555038
110001584,0.908869660570895
110001585,0.652434088019188
110001586,0.217575227175137
110001587,0.437135548140177
110001588,0.253916301193296
110001590,0.148793485850659
110001592,0.241664120372043
110001593,0.214521981651916
110001594,0.181978805624467
110001595,0.286029308869221
110001599,0.163108522004797
110001600,0.307828531269349
110001602,0.724992361116129
110001603,0.217478029339729
110001604,0.136531729747843
110001605,0.54612691899137
110001607,0.525604592932353
110001608,3.05934477893401
110001609,0.78840688939853
110001613,1.20135341325759
110001614,1.60563005632585
110001615,0.362496180558064
110001616,0.305561966747451
110001617,0.321240464498602
110001621,0.089236399129296
110001622,0.724992361116129
110001623,0.326217044009594
110001624,0.897625339505881
110001626,0.380874451789945
110001627,0.321240464498602
110001628,1.09130092376002
110001629,2.39434130875856
110001631,0.380874451789945
110001634,0.150790392676926
110001638,0.393386396861525
110001639,0.203560330725905
110001642,0.407120661451811
110001644,0.182042306330457
110001645,0.560088428569678
110001650,0.141077376326931
110001652,0.45219512263609
110001653,0.173729616783537
110001654,0.622376788275065
110001658,0.172435395760824
110001659,0.407120661451811
110001663,0.298637460621218
110001674,0.493341186490645
110001677,0.317412252874454
110001688,1.22081636276666
110001694,0.63979724380756
110001703,0.144611691908603
110001706,0.772209258832275
110001717,1.44922523750317
110001719,1.22081636276666
110001720,0.901592309555145
110001721,0.269364538820881
110001722,1.22081636276666
110001723,0.761748903579889
110001724,0.181248090279032
110001725,1.22081636276666
110001727,0.986682372981289
110001730,1.08112024430269
110001731,1.5936880930157
110001732,0.326217044009594
110001733,0.163108522004797
110001736,0.433635388586738
110001737,0.271575062514698
110001740,1.18786580642416
110001741,0.407097223107708
110001742,0.185475546024902
110001743,0.273063459495685
110001745,0.9581460232402
110001746,0.153054042293145
110001747,1.30571876826818
110001748,0.261143753653636
110001749,0.59393290321208
110001750,0.247062949908106
110001751,0.327705199248203
110001753,0.59393290321208
110001754,0.0719774949739515
110001756,0.76808496256379
110001760,1.18786580642416
110001763,0.136531729747843
110001767,0.136531729747843
110001772,0.182042306330457
110001773,0.425698056865103
110001777,0.863393790253454
110001779,0.313093246012955
110001780,0.047984996649301
110001786,2.00701251614075
110001791,0.24580928849211
110001792,0.132036476019477
110001804,0.57844676763441
110001805,0.783710485433056
110001808,0.741188849724317
110001813,0.435409043434644
110001814,0.512056641709193
110001820,1.08605215937172
110001823,1.13927695180003
110001826,1.07259651864747
110001827,0.65285938413409
110001830,0.382635105732863
110001833,0.65285938413409
110001837,0.435409043434644
110001842,0.16387285899474
110001843,0.897625339505881
110001847,1.66370963054154
110001848,0.712973505785438
110001850,0.255090070488575
110001858,0.152214358710845
110001859,0.126964901149782
110001873,0.347056638575913
110001874,0.271608657527496
110001879,0.422408704373996
110001885,0.273063459495685
110001886,0.167259559332492
110001887,0.317412252874454
110001891,0.182042306330457
110001893,0.211608168582969
110001895,0.435409043434644
110001898,1.18786580642416
110001899,0.923126188459955
110001908,0.863393790253454
110001909,0.217478029339729
110001910,1.17170259746791
110001913,0.317412252874454
110001915,0.115354683416278
110001918,0.246670593245322
110001920,0.185297212431079
110001924,0.092316637787737
110001930,0.214665657781637
110001932,0.86733246855228
110001934,0.221272354819224
110001935,0.287797930084485
110001936,1.26809609303104
110001938,0.215848447563363
110001940,0.208728830675303
110001943,0.340765076914891
110001946,0.59393290321208
110001949,0.174595987807021
110001951,0.0814194446215416
110001952,0.11358835897163
110001954,0.646962365120443
110001956,0.414038622983897
110001957,0.5540731211465
110001959,0.214869377521199
110001960,1.05194016889628
110001968,1.17128590337981
110001969,1.84699472592011
110001975,0.839448423699108
110001976,0.585851298733955
110001979,0.808465473773605
110001981,1.30571876826818
110001982,0.461418733665113
110001983,0.185475546024902
110001984,1.18786580642416
110001992,0.538729077641761
110001993,0.47731738385594
110001994,0.215848447563363
110001997,0.863393790253454
110002001,0.334519118664983
110002005,0.391855242716528
110002006,1.53044778504832
110002007,0.232602669210076
110002009,0.59393290321208
110002013,0.774501370559933
110002015,1.02189737031705
110002017,0.765270211465726
110002020,0.63979724380756
110002022,0.569638475900015
110002024,1.18786580642416
110002027,1.02189737031705
110002028,1.18786580642416
110002029,0.122583989515381
110002032,0.101213838353564
110002035,0.265518087299166
110002037,1.4038742565632
110002042,0.0897945264142667
110002044,0.143954989947903
110002047,0.205219020846232
110002049,0.362496180558064
110002050,0.287797930084485
110002061,0.325553129604101
110002064,0.179589052828533
110002068,0.722468151169495
110002071,0.130533324699716
110002072,0.772209258832275
110002074,0.796554261897498
110002076,0.57600011219677
110002077,0.761748903579889
110002080,0.369382080764333
110002081,0.143954989947903
110002083,0.369382080764333
110002086,0.761748903579889
110002088,1.07302779281301
110002090,0.238751610113283
110002091,0.25911045430437
110002092,0.481832955545136
110002093,0.504062996461015
110002097,0.115354683416278
110002099,0.421124170588657
110002101,0.140022107142419
110002102,0.986682372981289
110002103,0.318815026219863
110002104,1.04802175537772
110002105,0.615417458973303
110002106,0.626154608616405
110002111,1.27959448761512
110002117,0.724992361116129
110002118,0.55456987684718
110002119,0.652434088019188
110002125,0.897625339505881
110002127,0.240916477772568
110002129,0.626154608616405
110002131,0.423232128980793
110002132,2.02296187247072
110002138,0.495805346041507
110002140,0.391599974099148
110002141,0.253916301193296
110002142,0.607639422234815
110002143,0.407412986291245
110002144,0.152214358710845
110002147,0.414038622983897
110002148,1.02189737031705
110002149,1.15200022439354
110002150,0.863393790253454
110002152,1.44493630233899
110002155,0.467958085521067
110002162,0.230709366832556
110002176,0.73275088597943
110002180,0.712973505785438
110002181,0.269364538820881
110002182,0.640058036532895
110002185,0.519432000426946
110002186,1.84625237691991
110002190,0.340765076914891
110002192,0.73275088597943
110002193,0.626154608616405
110002194,0.552632513855178
110002196,0.339146341977068
110002197,0.431696895126727
110002198,0.177310994555891
110002199,0.435239589422727
110002206,0.29920844650196
110002207,0.582286993341475
110002210,0.637630052439725
110002211,0.079221885611686
110002213,0.190515229487416
110002214,0.73275088597943
110002215,0.538729077641761
110002216,1.32711743562912
110002219,0.19281558921147
110002220,1.44493630233899
110002223,0.11358835897163
110002224,0.538729077641761
110002226,0.211608168582969
110002229,0.61040818138333
110002230,0.172678758050691
110002231,0.386104629416137
110002232,0.380874451789945
110002233,0.923126188459955
110002234,0.240482241843716
110002235,0.101774305776927
110002237,0.136531729747843
110002241,0.560088428569678
110002242,0.9581460232402
110002243,0.86733246855228
110002246,1.02189737031705
110002249,0.442544709638448
110002252,0.326429692067045
110002254,0.143014654434611
110002256,0.171617585321533
110002257,0.286029308869221
110002258,0.297830210096371
110002261,1.17170259746791
